comment_link,product_name,category,complaint_title,dominant_topic,detected_department,detected_fault_type,rule_resolution_status,rule_satisfaction_score
https://www.sikayetvar.com/beko/montaj-sonrasi-hasarli-klima-ve-eksik-vakum-islemi-sorunu,32426 Ekolojik,Klima,Montaj Sonrası Hasarlı Klima Ve Eksik Vakum İşlemi Sorunu,5,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-arizasinda-yetersiz-servis-ve-iletisim-magduriyeti,32426 Ekolojik,Klima,BekoKlima Arızasında Yetersiz Servis Ve İletişim Mağduriyeti,7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/garanti-kapsamindaki-beko-klima-su-akitiyor-ve-cihazlarimi-mahvediyor,32426 Ekolojik,Klima,Garanti KapsamındakiBekoKlima Su Akıtıyor Ve Cihazlarımı Mahvediyor,7,Garanti,Su Boşaltma Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-24btu-klimanin-ilik-uflemesi-ve-asla-sogutmamasi,32426 Ekolojik,Klima,Beko24btu Klimanın Ilık Üflemesi Ve Asla Soğutmaması,3,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-32426-klima-su-akitiyor,32426 Ekolojik,Klima,Beko32426 Klima Su Akıtıyor,1,Belirsiz,Su Boşaltma Problemi,Müşteri Dönüşü Yok,1
https://www.sikayetvar.com/beko/beko-34-btu-klima-sikayeti,32426 Ekolojik,Klima,Beko34 BTU Klima Şikayeti,1,Teknik Servis,Ses / Gürültü Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-sogutmuyor-servis-donus-yapmiyor-randevu-cok-gec-verildi,32426 Ekolojik,Klima,"BekoKlima Soğutmuyor, Servis Dönüş Yapmıyor, Randevu Çok Geç Verildi",1,Teknik Servis,Soğutmama Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-yetkili-servisi-klimayi-calistiramiyor,32426 Ekolojik,Klima,BekoYetkili Servisi Klimayı Çalıştıramıyor,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-18000-btu-klima,32426 Ekolojik,Klima,Beko18.000 BTU Klima,7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klimanin-sogutmamasi-servisin-ilgilenmemesi,32426 Ekolojik,Klima,BekoKlimanın Soğutmaması Servisin İlgilenmemesi,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-marka-klima-sogutmuyor-2,32426 Ekolojik,Klima,BekoMarka Klima Soğutmuyor,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-icin-servis-gelmiyor-2,32426 Ekolojik,Klima,BekoKlima İçin Servis Gelmiyor,1,Hukuk / Uyum,Soğutmama Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/servis-alinamayan-beko-ekolojik-inverter-klima-kibris,32426 Ekolojik,Klima,Servis AlınamayanBekoEkolojik İnverter Klima (Kıbrıs),9,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/yepyeni-beko-klima-nasil-sogutmuyor,32426 Ekolojik,Klima,YepyeniBekoKlima Nasıl Soğutmuyor,3,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,3
https://www.sikayetvar.com/beko/beko-klima-ch-38-arizasi-1,32426 Ekolojik,Klima,BekoKlima Ch 38 Arızası,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-sogutmuyor-servis-donus-saglamiyor,32426 Ekolojik,Klima,BekoKlima Soğutmuyor. Servis Dönüş Sağlamıyor.,3,Teknik Servis,Soğutmama Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-inverter-klima-duzenli-sogutmama-sorunu,32426 Ekolojik,Klima,Bekoİnverter Klima Düzenli Soğutmama Sorunu,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-koku-yapiyor-iadesini-istiyorum,32426 Ekolojik,Klima,BekoKlima Koku Yapıyor İadesini İstiyorum,9,Teknik Servis,Koku Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yeni-alinan-beko-klima-calismiyor-servis-hicbir-sekilde-ilgilenmiyor,32426 Ekolojik,Klima,"Yeni AlınanBekoKlima Çalışmıyor, Servis Hiçbir Şekilde İlgilenmiyor",1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klimamin-sogutmasinin-olmamasi,32426 Ekolojik,Klima,BekoKlimamın Soğutmasının Olmaması,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-yetkili-bayi-magduriyeti,32426 Ekolojik,Klima,BekoYetkili Bayi Mağduriyeti,6,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-zarar-goren-klima-dis-unitesi,32426 Ekolojik,Klima,BekoZarar Gören Klima Dış Ünitesi.,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klimamin-tamiri-yapilmiyor-servis-gelmiyor-wi-fi-alici-takilamadi,31525 S,Klima,BekoKlimamın Tamiri Yapılmıyor Servis Gelmiyor Wi-Fi Alıcı Takılamadı,2,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montajinda-yuksek-ucret-ve-yanlis-bilgilendirme-magduriyeti,31525 S,Klima,BekoKlima Montajında Yüksek Ücret Ve Yanlış Bilgilendirme Mağduriyeti,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yeni-alinan-klimada-su-akitma-sorunu-ve-baglanti-hatasi-suphesi,31525 S,Klima,Yeni Alınan Klimada Su Akıtma Sorunu Ve Bağlantı Hatası Şüphesi,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montajinda-yapilan-hatalar-ve-guvenlik-riski,31525 S,Klima,BekoKlima Montajında Yapılan Hatalar Ve Güvenlik Riski,1,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-klima-sogutmuyor-servis-sorunu-cozmuyor,31525 S,Klima,"BekoKlima Soğutmuyor, Servis Sorunu Çözmüyor",1,Teknik Servis,Soğutmama Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/hasta-ve-engelli-annem-icin-aldigim-klimadan-buyuk-hayal-kirikligi,31525 S,Klima,Hasta Ve Engelli Annem İçin Aldığım Klimadan Büyük Hayal Kırıklığı,7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-kurulumunda-surekli-sorun-ve-yetersiz-servis-hizmeti,31525 S,Klima,BekoKlima Kurulumunda Sürekli Sorun Ve Yetersiz Servis Hizmeti,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-kurulumunda-randevu-saatine-uyulmadi-bilgilendirme-yapilmadi,31525 S,Klima,BekoKlima Kurulumunda Randevu Saatine Uyulmadı Bilgilendirme Yapılmadı,5,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/yeni-alinan-klimadan-su-akiyor-servis-bekletiyor,31525 S,Klima,"Yeni Alınan Klimadan Su Akıyor, Servis Bekletiyor!",5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/klimaya-montajda-vakumlama-yapilmadi-ariza-ekibi-eksikligi-dogruladi,31525 S,Klima,Klimaya Montajda Vakumlama Yapılmadı Arıza Ekibi Eksikliği Doğruladı,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-bayisinden-alinan-klimada-kesif-yapilmadi-sorunum-cozulmuyor,31525 S,Klima,"BekoBayisinden Alınan Klimada Keşif Yapılmadı, Sorunum Çözülmüyor",1,Bayi / Satış,Soğutmama Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/klimam-teslim-edilmedi-magdur-edildim,31525 S,Klima,"Klimam Teslim Edilmedi, Mağdur Edildim",6,Çağrı Merkezi,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/yeni-aldigim-klimadan-verim-alamiyorum,31525 S,Klima,Yeni Aldığım Klimadan Verim Alamıyorum,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-globalde-montaj-ekibinin-saygisiz-tavri-ve-sorunlu-hizmet,31525 S,Klima,BekoGlobal'de Montaj Ekibinin Saygısız Tavrı Ve Sorunlu Hizmet,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/yaniltici-klima-bilgileriyle-magduriyet,31525 S,Klima,Yanıltıcı Klima Bilgileriyle Mağduriyet,2,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servisi-magduriyeti-asansor-sarti-ve-geciken-hizmet,31525 S,Klima,BekoServisi Mağduriyeti: Asansör Şartı Ve Geciken Hizmet,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ayipli-malzeme-kamu-zarari,31525 S,Klima,BekoAyıplı Malzeme Kamu Zararı,7,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klima-kesif-hatalari-ve-degisim-ucreti-sorunu,31525 S,Klima,BekoKlima Keşif Hataları Ve Değişim Ücreti Sorunu,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-kuzey-adana-yetkili-servis,31525 S,Klima,BekoKlima Kuzey Adana Yetkili Servis,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-ek-garanti-iptali-surecinde-oyalanmak,31525 S,Klima,BekoEk Garanti İptali Sürecinde Oyalanmak,2,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-su-ufluyor,31525 S,Klima,BekoKlima Su Üflüyor,3,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montaji-sorunu-9,31525 S,Klima,BekoKlima Montajı Sorunu,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-marka-klimanin-4-ayda-teslim-edilememesi,31525 S,Klima,BekoMarka Klimanın 4 Ayda Teslim Edilememesi!,6,Çağrı Merkezi,Soğutmama Problemi,Müşteri Dönüşü Yok,1
https://www.sikayetvar.com/beko/beko-klima-dis-unite-sorunu-1,31525 S,Klima,BekoKlima Dış Ünite Sorunu,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-montaji-gorsellik-sifir,31525 S,Klima,BekoKlima Montajı Görsellik Sıfır,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-yetkili-servisine-ulasamiyoruz-cagri-merkezi-cozum-saglamiyor,31525 S,Klima,"BekoYetkili Servisine Ulaşamıyoruz, Çağrı Merkezi Çözüm Sağlamıyor.",5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-teslimati-yapmiyor,31525 S,Klima,BekoKlima Teslimatı Yapmıyor!,2,Lojistik,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-aldigim-urun-yetersiz,31525 S,Klima,BekoAldığım Ürün Yetersiz,1,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-bozuk-klima-satiyor,31525 S,Klima,BekoBozuk Klima Satıyor,1,Teknik Servis,Soğutmama Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-yetkili-servis-3,31525 S,Klima,BekoKlima Yetkili Servis,9,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-yetkili-servisi-randevuya-gelmiyor-1,31525 S,Klima,BekoYetkili Servisi Randevuya Gelmiyor,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-sogutma-arizasi-2,31525 S,Klima,BekoKlima Soğutma Arızası,1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-pismanliktir-servis-geri-donusleri-zayif,31525 S,Klima,BekoKlima Pişmanlıktır Servis Geri Dönüşleri Zayıf,1,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-marka-klima-montaji-1,31525 S,Klima,BekoMarka Klima Montajı,5,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-iki-aydir-gelemeyen-klima-arcelikten-bir-sey-almiyoruz-bir-daha,31525 S,Klima,Bekoİki Aydır Gelemeyen Klima Arçelik'ten Bir Şey Almıyoruz Bir Daha!,9,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-sogutmuyor-ve-ariza-1-senedir-israrla-giderilmiyor,31525 S,Klima,BekoKlima Soğutmuyor Ve Arıza 1 Senedir Israrla Giderilmiyor,3,Teknik Servis,Soğutmama Problemi,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-sogutucu-klima-servis-problemi,31525 S,Klima,BekoSoğutucu Klima Servis Problemi,9,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-kurulum-magduriyeti-ve-zarar-giderme-talebi,31525 S,Klima,BekoKlima Kurulum Mağduriyeti Ve Zarar Giderme Talebi,4,Teknik Servis,Su Boşaltma Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-tuzla-ve-gebze-klima-montaj-servis-ihmali-ve-keyfi-montaj-iptali,31525 S,Klima,BekoTuzla Ve Gebze Klima Montaj Servis İhmali Ve Keyfi Montaj İptali,2,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-montaj-yapanlarin-keyfi-muamelesi,31525 S,Klima,BekoMontaj Yapanların Keyfi Muamelesi,9,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-su-akiyor-duvar,31525 S,Klima,BekoKlima Su Akıyor Duvar,1,Teknik Servis,Su Boşaltma Problemi,Müşteri Dönüşü Yok,3
https://www.sikayetvar.com/beko/arcelik-beko-klima-yanlis-kurulum,31525 S,Klima,Arçelik-BekoKlima Yanlış Kurulum,1,Teknik Servis,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-hepsiburadada-klima-siparisi-magduriyeti-ve-hayali-ticaret,31525 S,Klima,BekoHepsiburada'da Klima Siparişi Mağduriyeti Ve Hayali Ticaret,2,Bayi / Satış,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-servisi-20-gun-sonrasina-randevu,31525 S,Klima,BekoKlima Servisi 20 Gün Sonrasına Randevu!,5,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-kumanda-takma-aparati-yok,31525 S,Klima,BekoKlima Kumanda Takma Aparatı Yok,5,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servisi-8000-tl-ucretle-klima-tasima-isinde-asiri-fiyat-talep-ediyor,9395 Inverter,Klima,BekoServisi 8000 TL Ücretle Klima Taşıma İşinde Aşırı Fiyat Talep Ediyor,5,Garanti,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-arizasi-ve-yanlis-servis-yonlendirmeleri-nedeniyle-magduriyet-yasadim,9395 Inverter,Klima,BekoKlima Arızası Ve Yanlış Servis Yönlendirmeleri Nedeniyle Mağduriyet Yaşadım,7,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-yeni-alinan-klimam-ilk-gunden-beri-sogutmuyor,9395 Inverter,Klima,BekoYeni Alınan Klimam İlk Günden Beri Soğutmuyor!,0,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/arcelik-teknik-servis-klima-montajinda-sorunlu-hizmet-ve-ilgisiz-davranis,9395 Inverter,Klima,Arçelik Teknik Servis Klima Montajında Sorunlu Hizmet Ve İlgisiz Davranış,1,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-servisinden-randevu-alindi-sorun-cozulmedi-ve-magduriyet-giderilmedi,9395 Inverter,Klima,"BekoServisinden Randevu Alındı, Sorun Çözülmedi Ve Mağduriyet Giderilmedi",1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-yetkili-servis-kurulumu-geciktirdi-magduriyet-yasadim,9395 Inverter,Klima,"BekoYetkili Servis Kurulumu Geciktirdi, Mağduriyet Yaşadım",9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,1
https://www.sikayetvar.com/beko/beko-klima-sogutmuyor-servis-sorunu-cozemiyor,9395 Inverter,Klima,"BekoKlima Soğutmuyor, Servis Sorunu Çözemiyor",1,Teknik Servis,Soğutmama Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-9395-klima-sogutmuyor-sorun-cozulmuyor,9395 Inverter,Klima,"Beko9395 Klima Soğutmuyor, Sorun Çözülmüyor",1,Hukuk / Uyum,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klimam-ne-takiliyor-ne-de-iade-aliniyor-magdurum,9395 Inverter,Klima,BekoKlimam Ne Takılıyor Ne De İade Alınıyor Mağdurum,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klimamin-sogutmama-sorunu-2-yildir-cozulemiyor-servis-ilgisiz,9395 Inverter,Klima,"BekoKlimamın Soğutmama Sorunu 2 Yıldır Çözülemiyor, Servis İlgisiz",1,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servisinden-beklenmedik-magduriyet-1,9395 Inverter,Klima,BekoServisinden Beklenmedik Mağduriyet,5,Teknik Servis,Su Boşaltma Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-isitma-sorunu,9395 Inverter,Klima,BekoKlima Isıtma Sorunu,1,Teknik Servis,Isıtma Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-surekli-ariza-yapan-klima-ve-iade-sorunu,9395 Inverter,Klima,BekoSürekli Arıza Yapan Klima ve İade Sorunu,7,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-magduriyeti-ne-yaz-ne-kis-rahatiz,9395 Inverter,Klima,BekoKlima Mağduriyeti: Ne Yaz Ne Kış Rahatız!,1,İade / Değişim,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/klimanin-unitesi-beko-servisince-balkona-takilmis,9395 Inverter,Klima,Klimanın ÜnitesiBekoServisince Balkona Takılmış,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servis-ilgisizligi-ve-zararlari,9395 Inverter,Klima,BekoServis İlgisizliği Ve Zararları,9,Teknik Servis,Soğutmama Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-yanlis-montaj,9395 Inverter,Klima,BekoKlima Yanlış Montaj,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-arizasi-servis-ilgisizligi,9395 Inverter,Klima,BekoKlima Arızası Servis İlgisizliği,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-bozuk-klima-degisimi-icin-bekletiyor,9395 Inverter,Klima,BekoKlima Bozuk Klima Değişimi İçin Bekletiyor,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-sorunu-cozmeden-gecistiren-servis,9395 Inverter,Klima,BekoSorunu Çözmeden Geçiştiren Servis,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/izmit-beko-subesi-sikayet,9395 Inverter,Klima,İzmitBekoŞubesi Şikayet,1,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servis-magduriyeti-randevulara-uyulmuyor,9395 Inverter,Klima,"BekoServis Mağduriyeti, Randevulara Uyulmuyor.",9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-duvar-tipi-klima,9395 Inverter,Klima,BekoDuvar Tipi Klima,9,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-gaz-sorunu-1,9395 Inverter,Klima,BekoKlima Gaz Sorunu,9,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/arcelik-beko-servis-fazladan-fiyat-istiyor,9395 Inverter,Klima,Arçelik-BekoServis Fazladan Fiyat İstiyor!,5,Bayi / Satış,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-firmasi-klima-sorunumu-cozmuyor,9395 Inverter,Klima,BekoFirması Klima Sorunumu Çözmüyor,2,Hukuk / Uyum,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-yetkili-servis-montaj-hatasi-ve-iletisim-sorunu-nedeniyle-klimami-kullanamiyorum,51205,Klima,BekoYetkili Servis Montaj Hatası Ve İletişim Sorunu Nedeniyle Klimamı Kullanamıyorum,1,Teknik Servis,Soğutmama Problemi,Çözüldü,5
https://www.sikayetvar.com/beko/servis-sonrasi-klimada-fark-edilen-hasara-yanit-alamadim,51205,Klima,Servis Sonrası Klimada Fark Edilen Hasara Yanıt Alamadım,1,Çağrı Merkezi,Soğutmama Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/klimanin-su-gideri-yanlis-baglandi-ve-petegim-zarar-gordu,51205,Klima,Klimanın Su Gideri Yanlış Bağlandı Ve Peteğim Zarar Gördü,1,Teknik Servis,Su Boşaltma Problemi,Belirsiz,4
https://www.sikayetvar.com/beko/beko-urunlerinde-surekli-ariza-ve-yetersiz-servis-deneyimi,51205,Klima,BekoÜrünlerinde Sürekli Arıza Ve Yetersiz Servis Deneyimi,8,Teknik Servis,Soğutmama Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-farkli-urun-gonderimi-1,51205,Klima,BekoFarklı Ürün Gönderimi,1,Bayi / Satış,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-klimalarinin-hayal-kirikligi-ve-magduriyet,51205,Klima,BekoKlimalarının Hayal Kırıklığı Ve Mağduriyet,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,1
https://www.sikayetvar.com/beko/beko-klima-kurulum-suresi,51205,Klima,BekoKlima Kurulum Süresi,2,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/arcelik-beko-klima-kurulum-sikayeti,51205,Klima,Arçelik-BekoKlima Kurulum Şikayeti,5,Teknik Servis,Ekran / Panel Problemi,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montaj-randevu-tarihinin-ve-internet-sitesinin-calismamasi,51205,Klima,BekoKlima Montaj Randevu Tarihinin Ve İnternet Sitesinin Çalışmaması,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-hatali-klima-montaji-2,51205,Klima,BekoHatalı Klima Montajı.,1,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-servisi-montaj-randevusuna-gelmedi,51205,Klima,BekoServisi Montaj Randevusuna Gelmedi.,5,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-servis-20-gundur-aramiyor,51205,Klima,BekoServis 20 Gündür Aramıyor,1,Çağrı Merkezi,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montaji-yapilmadi-4,51205,Klima,BekoKlima Montajı Yapılmadı,9,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-markasindan-klima-almyin,51205,Klima,BekoMarkasından Klima ALM*YIN!,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-sikayetciyim-magduriyet-yasiyoruz-servis-kaynakli,51205,Klima,BekoKlima Şikayetçiyim Mağduriyet Yaşıyoruz Servis Kaynaklı,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klima-soguk-ufluyor-ama-sadece-kendine-kadar,51205,Klima,BekoKlima Soğuk Üflüyor Ama Sadece Kendine Kadar,1,Çağrı Merkezi,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-aykoclar-subesi-hatali-urun-gonderimi,51205,Klima,BekoAykoçlar Şubesi Hatalı Ürün Gönderimi,1,Bayi / Satış,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/istanbul-esatpasa-arcelik-beko-yetkili-servisi,51205,Klima,İstanbul Esatpaşa ArçelikBekoYetkili Servisi,2,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-klima-montaja-gelmiyorlar,51205,Klima,BekoKlima Montaja Gelmiyorlar,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/arcelik-beko-servis-klima-kurulum,51205,Klima,Arçelik -BekoServis Klima Kurulum,5,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-servisim-kotu-montaj-hakkinda,51205,Klima,BekoServisim Kötü Montaj Hakkında,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-klimaya-servis-vakum-yapmadi-ve-bakir-boru-kullanmadi,51205,Klima,BekoKlimaya Servis Vakum Yapmadı Ve Bakır Boru Kullanmadı.,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-yetkili-servis-ilgisiz,51205,Klima,BekoYetkili Servis İlgisiz,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
https://www.sikayetvar.com/beko/beko-satis-magazasi-hatali-urun,51205,Klima,BekoSatış Mağazası Hatalı Ürün,1,Bayi / Satış,Belirsiz,Çözülmedi,1
https://www.sikayetvar.com/beko/beko-klima-montaj-randevusunun-1-ay-sonraya-verilmesi,51205,Klima,BekoKlima Montaj Randevusunun 1 Ay Sonraya Verilmesi,1,Teknik Servis,Belirsiz,Belirsiz,4
https://www.sikayetvar.com/beko/beko-51205-klima-yetkili-servis,51205,Klima,Beko51205Klima Yetkili Servis,5,Teknik Servis,Belirsiz,Çözüldü,5
https://www.sikayetvar.com/beko/beko-klima-servisi-gelmiyor-1,51205,Klima,BekoKlima Servisi Gelmiyor,1,Teknik Servis,Belirsiz,Müşteri Dönüşü Yok,4
